,userId,movieId,rating
28807,229.0,376.0,3.0
28808,229.0,377.0,3.0
28809,229.0,379.0,3.0
28810,229.0,420.0,3.0
28811,229.0,435.0,2.0
28812,229.0,442.0,3.0
28813,229.0,454.0,3.0
28818,229.0,543.0,2.0
28820,229.0,590.0,3.0
28823,229.0,737.0,1.0
28824,229.0,762.0,3.0
28826,229.0,784.0,2.0
28827,229.0,786.0,3.0
28828,229.0,788.0,3.0
28830,229.0,849.0,3.0
28831,229.0,1003.0,3.0
28832,229.0,1037.0,2.0
28835,229.0,1215.0,3.0
28839,229.0,1370.0,3.0
28841,229.0,1391.0,1.0
28843,229.0,1407.0,3.0
28846,229.0,1515.0,3.0
28847,229.0,1518.0,3.0
28849,229.0,1544.0,3.0
28851,229.0,1562.0,3.0
28855,229.0,1590.0,2.0
28856,229.0,1591.0,3.0
28857,229.0,1597.0,3.0
28858,229.0,1598.0,3.0
28859,229.0,1603.0,3.0
28861,229.0,1610.0,3.0
28867,229.0,1653.0,3.0
28868,229.0,1661.0,3.0
28869,229.0,1676.0,3.0
28870,229.0,1690.0,3.0
28871,229.0,1704.0,3.0
28873,229.0,1769.0,3.0
28876,229.0,1805.0,3.0
28877,229.0,1831.0,3.0
28878,229.0,1833.0,3.0
28882,229.0,1909.0,3.0
28886,229.0,2126.0,3.0
28892,229.0,2389.0,2.0
28896,229.0,2617.0,3.0
28898,229.0,2672.0,3.0
28899,229.0,2688.0,3.0
28900,229.0,2707.0,3.0
28901,229.0,2710.0,3.0
28902,229.0,2722.0,3.0
28905,229.0,2803.0,3.0
28906,229.0,2808.0,3.0
28908,229.0,2840.0,2.0
28911,229.0,2881.0,3.0
28912,229.0,2890.0,3.0
28913,229.0,2916.0,3.0
28914,229.0,2959.0,3.0
28915,229.0,3005.0,3.0
28916,229.0,3044.0,3.0
28918,229.0,3175.0,2.0
28919,229.0,3176.0,2.0
28920,229.0,3249.0,3.0
28922,229.0,3257.0,2.0
28927,229.0,3686.0,3.0
28928,229.0,3697.0,3.0
28930,230.0,19.0,3.0
28934,230.0,168.0,3.0
28935,230.0,181.0,3.0
28941,230.0,296.0,1.0
28943,230.0,337.0,3.0
28949,230.0,357.0,3.0
28954,230.0,377.0,3.0
28955,230.0,380.0,3.0
28956,230.0,410.0,3.0
28957,230.0,420.0,3.0
28959,230.0,435.0,3.0
28964,230.0,474.0,3.0
28966,230.0,485.0,3.0
28968,230.0,520.0,3.0
28971,230.0,587.0,3.0
28973,230.0,589.0,3.0
28975,230.0,592.0,3.0
28980,231.0,47.0,3.0
28982,231.0,111.0,3.0
28984,231.0,153.0,3.0
28986,231.0,165.0,3.0
28987,231.0,225.0,3.0
28988,231.0,231.0,2.0
28989,231.0,253.0,3.0
28991,231.0,300.0,3.0
28992,231.0,316.0,3.0
28996,231.0,344.0,3.0
28998,231.0,356.0,3.0
28999,231.0,457.0,3.0
29004,231.0,592.0,3.0
29007,232.0,1.0,3.0
29008,232.0,2.0,3.5
29012,232.0,34.0,1.5
29015,232.0,111.0,3.0
29024,232.0,316.0,3.5
29030,232.0,410.0,3.5
29049,232.0,1079.0,3.5
29064,232.0,1517.0,2.0
29076,232.0,2355.0,3.0
29080,232.0,2683.0,2.5
29088,232.0,2987.0,2.5
29089,232.0,2997.0,3.0
29091,232.0,3114.0,2.5
29102,232.0,4973.0,3.5
29113,232.0,6711.0,3.5
29117,232.0,7323.0,2.5
29120,232.0,7842.0,3.0
29132,232.0,44665.0,3.5
29134,233.0,19.0,2.0
29136,233.0,32.0,3.0
29137,233.0,47.0,3.0
29138,233.0,50.0,3.0
29139,233.0,68.0,3.0
29142,233.0,129.0,2.0
29143,233.0,145.0,1.0
29144,233.0,147.0,3.0
29145,233.0,150.0,3.0
29146,233.0,160.0,1.0
29147,233.0,185.0,3.0
29148,233.0,196.0,2.0
29152,233.0,237.0,3.0
29153,233.0,246.0,3.0
29154,233.0,256.0,3.0
29155,233.0,260.0,3.0
29156,233.0,282.0,3.0
29157,233.0,289.0,3.0
29160,233.0,318.0,3.0
29163,233.0,349.0,3.0
29164,233.0,357.0,3.0
29165,233.0,359.0,3.0
29168,233.0,367.0,2.0
29169,233.0,370.0,3.0
29170,233.0,377.0,3.0
29171,233.0,380.0,3.0
29173,233.0,468.0,3.0
29174,233.0,471.0,3.0
29175,233.0,474.0,3.0
29176,233.0,480.0,2.0
29177,233.0,481.0,3.0
29178,233.0,482.0,3.0
29179,233.0,485.0,3.0
29180,233.0,508.0,3.0
29181,233.0,539.0,3.0
29182,233.0,551.0,3.0
29183,233.0,586.0,2.0
29185,233.0,592.0,3.0
29186,233.0,593.0,3.0
29188,233.0,597.0,3.0
29190,233.0,648.0,3.0
29192,233.0,671.0,3.0
29193,233.0,694.0,2.0
29194,233.0,725.0,3.0
29195,233.0,742.0,3.0
29197,233.0,780.0,2.0
29198,233.0,784.0,3.0
29199,233.0,785.0,2.0
29201,233.0,802.0,3.0
29202,233.0,829.0,3.0
29203,233.0,1042.0,3.0
29205,233.0,1073.0,3.0
29206,233.0,1107.0,3.0
29212,233.0,1476.0,3.0
29213,233.0,1485.0,3.0
29215,233.0,1517.0,3.0
29216,234.0,19.0,2.0
29217,234.0,21.0,3.0
29218,234.0,34.0,3.0
29219,234.0,110.0,3.0
29222,234.0,160.0,2.0
29223,234.0,161.0,3.0
29224,234.0,208.0,3.0
29225,234.0,296.0,2.0
29226,234.0,329.0,3.0
29229,234.0,367.0,2.0
29230,234.0,377.0,3.0
29231,234.0,380.0,3.0
29232,234.0,434.0,3.0
29236,234.0,500.0,3.0
29238,234.0,586.0,3.0
29239,234.0,588.0,3.0
29240,234.0,589.0,2.0
29242,234.0,592.0,3.0
29243,234.0,593.0,3.0
29244,234.0,595.0,2.0
29246,235.0,1.0,2.0
29247,235.0,2.0,3.0
29251,235.0,126.0,2.0
29252,235.0,155.0,2.0
29254,235.0,317.0,2.0
29255,235.0,356.0,2.0
29257,235.0,432.0,2.0
29258,235.0,477.0,3.0
29262,235.0,653.0,2.0
29263,235.0,810.0,1.0
29265,235.0,870.0,1.0
29266,235.0,885.0,1.0
29269,235.0,920.0,3.0
29274,235.0,1126.0,1.0
29275,235.0,1136.0,3.0
29284,235.0,1278.0,3.0
29285,235.0,1292.0,2.0
29286,235.0,1304.0,2.0
29290,235.0,1610.0,3.0
29291,235.0,1633.0,3.0
29293,235.0,1702.0,3.0
29295,235.0,1711.0,2.0
29296,235.0,1750.0,3.0
29297,235.0,1784.0,3.0
29298,235.0,1794.0,2.0
29299,235.0,1882.0,3.0
29300,235.0,1920.0,1.0
29304,235.0,2023.0,1.0
29305,235.0,2028.0,3.0
29306,235.0,2123.0,1.0
29307,235.0,2142.0,2.0
29308,235.0,2194.0,2.0
29312,235.0,2361.0,3.0
29313,235.0,2389.0,2.0
29315,235.0,2424.0,2.0
29316,235.0,2425.0,3.0
29317,235.0,2447.0,3.0
29320,235.0,2490.0,3.0
29322,235.0,2505.0,1.0
29324,235.0,2539.0,3.0
29325,235.0,2541.0,2.0
29327,235.0,2561.0,1.0
29331,235.0,2622.0,2.0
29332,235.0,2628.0,3.0
29334,235.0,2701.0,2.0
29335,235.0,2710.0,2.0
29338,235.0,2735.0,1.0
29340,235.0,2763.0,2.0
29342,235.0,2840.0,2.0
29343,235.0,2863.0,3.0
29348,236.0,356.0,3.0
29349,236.0,362.0,3.5
29351,236.0,1088.0,2.5
29352,236.0,1092.0,3.5
29355,236.0,1371.0,3.5
29357,236.0,1438.0,3.5
29360,236.0,1912.0,3.0
29364,236.0,2081.0,3.0
29366,236.0,2382.0,3.5
29373,236.0,3753.0,3.0
29374,236.0,4246.0,0.5
29375,236.0,4310.0,2.5
29377,236.0,4974.0,0.5
29406,237.0,377.0,3.0
29408,237.0,457.0,3.5
29410,237.0,500.0,3.0
29412,237.0,588.0,3.0
29417,237.0,595.0,3.5
29427,237.0,780.0,2.5
29431,237.0,899.0,3.0
29472,237.0,1272.0,3.5
29486,237.0,1721.0,3.0
29492,237.0,2145.0,3.5
29520,237.0,3361.0,3.5
29522,237.0,3510.0,3.5
29580,238.0,2.0,3.0
29581,238.0,6.0,3.5
29582,238.0,21.0,2.5
29583,238.0,32.0,3.5
29584,238.0,34.0,3.5
29588,238.0,95.0,2.5
29589,238.0,104.0,1.0
29591,238.0,151.0,3.0
29592,238.0,186.0,1.5
29593,238.0,223.0,3.0
29594,238.0,231.0,3.5
29596,238.0,265.0,3.5
29601,238.0,315.0,1.0
29604,238.0,337.0,3.5
29605,238.0,342.0,3.0
29606,238.0,344.0,3.0
29607,238.0,348.0,3.5
29608,238.0,349.0,3.5
29609,238.0,356.0,2.5
29610,238.0,357.0,3.0
29611,238.0,367.0,3.5
29612,238.0,368.0,3.0
29613,238.0,376.0,3.5
29615,238.0,440.0,2.5
29616,238.0,457.0,3.5
29617,238.0,468.0,3.5
29618,238.0,471.0,3.0
29619,238.0,480.0,2.5
29621,238.0,500.0,2.5
29622,238.0,509.0,3.5
29624,238.0,537.0,3.0
29625,238.0,539.0,2.0
29627,238.0,590.0,3.5
29628,238.0,593.0,3.5
29629,238.0,597.0,3.5
29631,238.0,648.0,1.5
29632,238.0,708.0,3.0
29634,238.0,750.0,3.5
29636,238.0,780.0,1.0
29637,238.0,788.0,1.5
29638,238.0,832.0,3.0
29639,238.0,852.0,2.5
29640,238.0,858.0,3.5
29644,238.0,991.0,3.5
29645,238.0,1047.0,3.5
29646,238.0,1073.0,1.5
29647,238.0,1079.0,3.0
29651,238.0,1097.0,3.0
29652,238.0,1101.0,2.5
29653,238.0,1111.0,3.0
29654,238.0,1127.0,2.5
29655,238.0,1135.0,1.5
29656,238.0,1136.0,3.5
29660,238.0,1188.0,3.5
29663,238.0,1199.0,3.5
29665,238.0,1210.0,2.5
29666,238.0,1213.0,3.0
29667,238.0,1214.0,3.5
29668,238.0,1215.0,3.5
29669,238.0,1220.0,3.5
29671,238.0,1240.0,3.5
29672,238.0,1246.0,3.5
29678,238.0,1270.0,3.0
29679,238.0,1275.0,2.5
29680,238.0,1276.0,3.5
29681,238.0,1278.0,2.5
29682,238.0,1288.0,3.5
29683,238.0,1291.0,3.5
29686,238.0,1307.0,3.5
29687,238.0,1333.0,3.0
29688,238.0,1358.0,3.5
29689,238.0,1380.0,3.0
29690,238.0,1387.0,3.5
29691,238.0,1391.0,3.5
29692,238.0,1393.0,3.5
29693,238.0,1408.0,3.0
29695,238.0,1517.0,3.5
29696,238.0,1544.0,2.5
29697,238.0,1552.0,3.0
29698,238.0,1569.0,3.5
29699,238.0,1573.0,3.5
29701,238.0,1625.0,3.5
29703,238.0,1641.0,3.0
29704,238.0,1674.0,3.5
29707,238.0,1721.0,2.5
29708,238.0,1735.0,3.5
29709,238.0,1784.0,3.5
29710,238.0,1911.0,2.0
29711,238.0,1923.0,3.5
29712,238.0,1956.0,3.5
29713,238.0,1957.0,3.5
29715,238.0,2001.0,3.0
29716,238.0,2006.0,2.5
29720,238.0,2054.0,2.0
29722,238.0,2115.0,2.5
29723,238.0,2193.0,2.5
29726,238.0,2321.0,3.5
29729,238.0,2352.0,3.5
29731,238.0,2359.0,2.0
29732,238.0,2371.0,3.5
29733,238.0,2395.0,1.5
29734,238.0,2396.0,3.0
29735,238.0,2406.0,3.5
29736,238.0,2407.0,3.0
29737,238.0,2421.0,1.5
29739,238.0,2470.0,2.5
29740,238.0,2542.0,3.5
29742,238.0,2580.0,3.5
29744,238.0,2605.0,3.0
29745,238.0,2617.0,3.0
29746,238.0,2628.0,2.5
29747,238.0,2633.0,3.0
29748,238.0,2683.0,3.5
29750,238.0,2700.0,3.5
29751,238.0,2716.0,2.5
29752,238.0,2728.0,3.5
29755,238.0,2788.0,3.0
29756,238.0,2797.0,1.5
29759,238.0,2912.0,3.5
29760,238.0,2918.0,2.5
29763,238.0,3039.0,3.5
29764,238.0,3060.0,3.5
29766,238.0,3101.0,2.5
29767,238.0,3108.0,3.5
29774,238.0,3552.0,1.5
29775,238.0,3591.0,1.5
29776,238.0,3671.0,3.0
29777,238.0,3677.0,3.0
29779,238.0,3751.0,3.5
29780,238.0,3755.0,3.5
29782,238.0,3948.0,3.0
29784,238.0,3969.0,2.5
29785,238.0,3977.0,1.5
29786,238.0,3993.0,2.5
29788,238.0,4019.0,3.0
29789,238.0,4023.0,3.5
29790,238.0,4025.0,3.5
29793,238.0,4128.0,3.0
29794,238.0,4223.0,3.0
29796,238.0,4270.0,2.5
29797,238.0,4280.0,3.5
29798,238.0,4306.0,3.5
29799,238.0,4310.0,2.0
29801,238.0,4489.0,1.0
29804,238.0,4886.0,3.5
29805,238.0,4963.0,3.0
29808,238.0,4995.0,3.0
29810,238.0,5064.0,3.0
29812,238.0,5266.0,3.0
29813,238.0,5377.0,3.5
29814,238.0,5378.0,3.0
29815,238.0,5445.0,3.5
29816,238.0,5669.0,3.5
29818,238.0,5816.0,2.5
29821,238.0,5956.0,2.5
29829,238.0,6807.0,3.0
29830,238.0,6863.0,3.5
29831,238.0,6874.0,3.0
29843,239.0,10.0,3.5
29846,239.0,34.0,3.5
29854,239.0,239.0,3.5
29856,239.0,261.0,2.5
29859,239.0,344.0,3.5
29863,239.0,480.0,3.5
29867,239.0,539.0,3.5
29883,239.0,780.0,3.0
29887,239.0,902.0,3.5
29888,239.0,919.0,3.5
29911,239.0,1407.0,1.0
29913,239.0,1517.0,2.0
29926,239.0,2014.0,3.5
29945,239.0,2137.0,3.5
29953,239.0,2354.0,3.5
29954,239.0,2355.0,3.5
29955,239.0,2384.0,3.5
29960,239.0,2571.0,3.0
29964,239.0,2683.0,2.0
29967,239.0,2724.0,3.5
29977,239.0,3054.0,3.5
29979,239.0,3081.0,2.5
29989,239.0,3615.0,3.5
29990,239.0,3745.0,3.0
29991,239.0,3752.0,3.0
29992,239.0,3793.0,3.0
29993,239.0,3799.0,3.0
29999,239.0,3991.0,3.5
30009,239.0,4310.0,3.5
30010,239.0,4366.0,3.5
30014,239.0,4719.0,3.5
30015,239.0,4720.0,3.0
30022,239.0,5109.0,2.5
30024,239.0,5218.0,3.5
30030,239.0,5481.0,1.0
30032,239.0,5620.0,3.5
30033,239.0,5667.0,3.0
30034,239.0,5679.0,0.5
30035,239.0,5804.0,3.5
30036,239.0,5816.0,3.5
30039,239.0,6333.0,1.5
30041,239.0,6365.0,3.0
30042,239.0,6373.0,3.5
30043,239.0,6377.0,3.5
30044,239.0,6536.0,3.5
30046,239.0,6541.0,3.0
30049,239.0,6934.0,2.0
30054,239.0,7293.0,3.5
30056,239.0,7444.0,3.0
30058,239.0,7454.0,2.5
30061,239.0,8368.0,3.5
30063,239.0,8666.0,3.5
30068,239.0,8983.0,3.0
30069,239.0,26403.0,3.5
30073,239.0,27706.0,0.5
30076,239.0,32587.0,3.5
30085,239.0,40339.0,3.5
30087,239.0,41566.0,3.5
30089,239.0,45499.0,3.0
30091,239.0,48394.0,3.5
30101,239.0,54001.0,3.5
30102,239.0,54259.0,3.0
30108,239.0,58347.0,3.0
30111,239.0,59501.0,3.5
30121,239.0,62999.0,3.0
30122,239.0,63082.0,3.5
30126,239.0,66203.0,1.0
30131,240.0,19.0,0.5
30132,240.0,47.0,3.5
30133,240.0,110.0,2.5
30134,240.0,130.0,3.5
30135,240.0,260.0,3.0
30137,240.0,316.0,3.5
30138,240.0,339.0,3.5
30139,240.0,356.0,3.5
30140,240.0,357.0,1.0
30141,240.0,364.0,2.0
30142,240.0,480.0,1.5
30143,240.0,500.0,2.0
30145,240.0,590.0,3.5
30150,240.0,899.0,3.0
30151,240.0,905.0,3.5
30152,240.0,915.0,2.5
30153,240.0,919.0,3.5
30154,240.0,926.0,3.5
30155,240.0,928.0,3.5
30157,240.0,940.0,2.0
30158,240.0,1183.0,2.5
30159,240.0,1196.0,3.0
30160,240.0,1197.0,3.5
30162,240.0,1210.0,3.0
30164,240.0,1270.0,2.0
30165,240.0,1291.0,3.0
30166,240.0,1307.0,3.5
30167,240.0,1580.0,3.0
30169,240.0,1682.0,3.0
30170,240.0,1721.0,2.0
30171,240.0,1801.0,2.5
30172,240.0,1917.0,2.0
30173,240.0,2115.0,3.0
30175,240.0,2186.0,3.5
30177,240.0,2301.0,2.5
30178,240.0,2324.0,2.5
30179,240.0,2396.0,2.0
30180,240.0,2413.0,3.0
30181,240.0,2571.0,3.5
30182,240.0,2628.0,3.0
30183,240.0,2701.0,3.0
30184,240.0,2712.0,3.0
30189,240.0,3451.0,3.5
30190,240.0,3578.0,2.0
30191,240.0,3740.0,2.5
30193,240.0,4246.0,3.5
30195,240.0,4308.0,3.0
30197,240.0,4886.0,3.0
30198,240.0,4896.0,3.5
30199,240.0,4963.0,2.5
30200,240.0,4973.0,3.0
30201,240.0,4993.0,3.5
30202,240.0,5299.0,3.5
30203,240.0,5378.0,3.0
30204,240.0,5816.0,3.5
30205,240.0,5952.0,3.0
30206,240.0,5991.0,3.0
30207,240.0,5995.0,3.5
30209,240.0,6863.0,2.0
30210,240.0,7022.0,3.0
30211,240.0,7132.0,3.0
30212,240.0,7153.0,3.0
30213,240.0,8360.0,3.0
30214,240.0,8368.0,3.5
30215,240.0,8464.0,3.0
30216,240.0,8542.0,2.0
30217,240.0,8644.0,3.5
30218,240.0,33493.0,3.0
30219,240.0,39183.0,3.0
30220,240.0,40815.0,3.5
30221,240.0,53996.0,3.5
30223,241.0,50.0,3.5
30230,241.0,314.0,3.5
30231,241.0,318.0,3.5
30233,241.0,527.0,3.0
30241,241.0,923.0,3.5
30245,241.0,1172.0,3.5
30268,241.0,1672.0,2.5
30270,241.0,1900.0,3.5
30274,241.0,2028.0,3.5
30275,241.0,2335.0,3.5
30276,241.0,2409.0,2.5
30287,241.0,3147.0,3.0
30294,241.0,3527.0,3.5
30297,241.0,3704.0,3.0
30302,241.0,4993.0,3.0
30306,241.0,5952.0,3.0
30316,241.0,7153.0,3.0
30326,241.0,31410.0,3.5
30329,241.0,44555.0,3.5
30332,241.0,52806.0,3.0
30334,241.0,54001.0,3.0
30336,241.0,55247.0,3.5
30339,241.0,57504.0,3.5
30344,241.0,63082.0,3.0
30346,241.0,65982.0,3.5
30356,241.0,79132.0,3.5
30357,241.0,79357.0,3.0
30362,241.0,88125.0,3.0
30366,242.0,9.0,3.0
30368,242.0,16.0,3.0
30370,242.0,20.0,3.0
30371,242.0,21.0,3.0
30375,242.0,95.0,3.0
30377,242.0,145.0,3.0
30378,242.0,150.0,3.0
30379,242.0,153.0,3.0
30384,242.0,172.0,3.0
30387,242.0,204.0,3.0
30388,242.0,208.0,3.0
30389,242.0,227.0,3.0
30391,242.0,288.0,1.0
30394,242.0,300.0,3.0
30395,242.0,315.0,2.0
30396,242.0,316.0,3.0
30400,242.0,357.0,3.0
30404,242.0,376.0,3.0
30406,242.0,380.0,3.0
30407,242.0,405.0,3.0
30408,242.0,415.0,2.0
30416,242.0,489.0,3.0
30417,242.0,520.0,3.0
30420,242.0,541.0,3.0
30421,242.0,548.0,3.0
30423,242.0,586.0,3.0
30425,242.0,590.0,3.0
30426,242.0,592.0,3.0
30429,242.0,784.0,3.0
30430,243.0,110.0,3.0
30434,243.0,208.0,2.0
30435,243.0,231.0,1.0
30440,243.0,344.0,1.0
30443,243.0,380.0,3.0
30444,243.0,454.0,3.0
30446,243.0,480.0,3.0
30447,243.0,588.0,3.0
30448,243.0,590.0,3.0
30457,244.0,217.0,3.0
30462,244.0,251.0,3.0
30463,244.0,252.0,3.0
30466,244.0,269.0,3.0
30470,244.0,288.0,3.0
30482,244.0,344.0,3.0
30486,244.0,380.0,3.0
30490,244.0,420.0,3.0
30493,244.0,435.0,3.0
30518,245.0,105.0,3.0
30532,245.0,261.0,3.0
30533,245.0,262.0,2.0
30540,245.0,316.0,2.0
30543,245.0,327.0,3.0
30549,245.0,364.0,2.0
30554,245.0,456.0,3.0
30573,245.0,590.0,3.0
30576,245.0,595.0,2.0
30579,245.0,613.0,3.0
30581,245.0,678.0,3.0
30582,245.0,696.0,3.0
30584,245.0,720.0,3.0
30605,245.0,918.0,3.0
30614,245.0,928.0,3.0
30619,245.0,940.0,3.0
30620,245.0,942.0,3.0
30623,245.0,947.0,3.0
30624,245.0,950.0,3.0
30633,245.0,994.0,3.0
30638,245.0,1036.0,3.0
30654,245.0,1129.0,3.0
30658,245.0,1148.0,3.0
30669,245.0,1197.0,3.0
30674,245.0,1203.0,3.0
30677,245.0,1207.0,3.0
30686,245.0,1220.0,2.0
30694,245.0,1233.0,3.0
30697,245.0,1238.0,3.0
30702,245.0,1246.0,3.0
30705,245.0,1250.0,3.0
30709,245.0,1256.0,3.0
30710,245.0,1259.0,3.0
30718,245.0,1272.0,3.0
30719,245.0,1273.0,3.0
30739,245.0,1357.0,3.0
30745,245.0,1394.0,2.0
30747,245.0,1441.0,3.0
30750,245.0,1464.0,2.0
30755,245.0,1573.0,3.0
30769,245.0,1684.0,3.0
30770,245.0,1704.0,3.0
30774,245.0,1730.0,3.0
30782,245.0,1876.0,3.0
30787,245.0,1917.0,3.0
30790,245.0,1931.0,3.0
30791,245.0,1944.0,3.0
30800,245.0,1957.0,3.0
30803,245.0,1961.0,3.0
30805,245.0,1968.0,3.0
30806,245.0,1994.0,3.0
30807,245.0,1997.0,3.0
30808,245.0,2000.0,3.0
30811,245.0,2011.0,3.0
30822,245.0,2069.0,3.0
30826,245.0,2109.0,3.0
30830,245.0,2132.0,3.0
30833,245.0,2137.0,3.0
30834,245.0,2138.0,2.0
30849,245.0,2311.0,2.0
30857,245.0,2366.0,3.0
30866,245.0,2432.0,3.0
30868,245.0,2455.0,3.0
30869,245.0,2456.0,2.0
30871,245.0,2470.0,3.0
30873,245.0,2520.0,2.0
30874,245.0,2527.0,3.0
30879,245.0,2657.0,3.0
30881,245.0,2699.0,2.0
30882,245.0,2701.0,2.0
30883,245.0,2710.0,3.0
30885,245.0,2716.0,3.0
30888,245.0,2774.0,2.0
30889,245.0,2791.0,2.0
30893,245.0,2915.0,3.0
30897,245.0,2968.0,3.0
30902,246.0,11.0,3.5
30903,246.0,19.0,1.0
30905,246.0,65.0,1.0
30906,246.0,344.0,2.5
30907,246.0,410.0,0.5
30908,246.0,415.0,3.0
30910,246.0,836.0,3.5
30911,246.0,924.0,3.5
30913,246.0,1021.0,1.0
30914,246.0,1025.0,3.0
30915,246.0,1064.0,3.5
30919,246.0,1253.0,1.0
30920,246.0,1274.0,2.0
30922,246.0,1322.0,2.0
30923,246.0,1327.0,3.0
30924,246.0,1328.0,3.0
30925,246.0,1367.0,1.5
30928,246.0,1499.0,2.0
30929,246.0,1589.0,3.5
30932,246.0,1690.0,2.5
30933,246.0,1982.0,2.5
30934,246.0,2021.0,1.0
30935,246.0,2085.0,1.5
30936,246.0,2087.0,2.5
30937,246.0,2124.0,2.5
30938,246.0,2134.0,2.5
30940,246.0,2371.0,3.5
30941,246.0,2505.0,3.5
30942,246.0,2539.0,1.5
30943,246.0,2706.0,1.0
30944,246.0,2826.0,1.0
30945,246.0,2840.0,3.0
30946,246.0,2846.0,3.0
30947,246.0,2858.0,3.5
30948,246.0,2872.0,3.0
30949,246.0,3263.0,3.0
30950,246.0,3396.0,0.5
30951,246.0,3421.0,2.5
30953,246.0,3704.0,2.0
30954,246.0,3754.0,1.0
30956,246.0,3991.0,1.5
30957,246.0,3997.0,1.0
30958,246.0,4340.0,2.5
30959,246.0,4718.0,1.0
30960,246.0,4748.0,2.0
30961,246.0,4749.0,1.5
30962,246.0,4750.0,1.5
30969,246.0,6953.0,3.5
30972,246.0,7444.0,1.0
30974,246.0,8641.0,2.0
30976,246.0,27660.0,2.0
30977,246.0,35347.0,3.0
30979,246.0,44943.0,3.5
30981,246.0,47518.0,2.5
30982,246.0,51662.0,3.5
30984,246.0,56801.0,3.5
30985,246.0,58293.0,1.5
30986,246.0,58803.0,3.0
30987,246.0,59362.0,1.0
30988,246.0,65518.0,2.0
30989,246.0,68135.0,1.0
30990,246.0,69784.0,0.5
30993,247.0,10.0,3.0
30996,247.0,19.0,2.0
30997,247.0,20.0,3.0
31000,247.0,23.0,3.0
31001,247.0,25.0,2.0
31002,247.0,32.0,3.0
31008,247.0,95.0,3.0
31009,247.0,104.0,3.0
31011,247.0,111.0,3.0
31012,247.0,145.0,3.0
31014,247.0,157.0,1.0
31015,247.0,160.0,2.0
31017,247.0,164.0,3.0
31019,247.0,173.0,1.0
31020,247.0,180.0,3.0
31021,247.0,185.0,3.0
31022,247.0,186.0,3.0
31023,247.0,196.0,2.0
31027,247.0,230.0,3.0
31028,247.0,236.0,3.0
31031,247.0,288.0,3.0
31035,247.0,315.0,3.0
31036,247.0,316.0,2.0
31039,247.0,339.0,3.0
31040,247.0,344.0,3.0
31041,247.0,346.0,2.0
31042,247.0,349.0,3.0
31043,247.0,350.0,3.0
31044,247.0,353.0,2.0
31046,247.0,357.0,3.0
31047,247.0,360.0,2.0
31050,247.0,376.0,3.0
31054,247.0,386.0,3.0
31055,247.0,397.0,3.0
31056,247.0,405.0,1.0
31057,247.0,412.0,3.0
31058,247.0,423.0,3.0
31059,247.0,425.0,3.0
31060,247.0,428.0,3.0
31062,247.0,434.0,3.0
31064,247.0,442.0,3.0
31065,247.0,448.0,2.0
31066,247.0,454.0,3.0
31068,247.0,459.0,3.0
31069,247.0,466.0,3.0
31070,247.0,471.0,2.0
31071,247.0,474.0,3.0
31074,247.0,485.0,3.0
31075,247.0,489.0,3.0
31078,247.0,507.0,3.0
31081,247.0,519.0,1.0
31087,247.0,570.0,2.0
31088,247.0,587.0,3.0
31091,247.0,594.0,3.0
31094,247.0,610.0,2.0
31096,247.0,627.0,3.0
31097,247.0,628.0,3.0
31098,247.0,694.0,3.0
31099,247.0,719.0,2.0
31102,247.0,736.0,3.0
31103,247.0,748.0,3.0
31104,247.0,762.0,3.0
31105,247.0,780.0,3.0
31108,247.0,788.0,3.0
31110,247.0,800.0,3.0
31111,247.0,809.0,3.0
31112,247.0,832.0,3.0
31113,247.0,849.0,1.0
31114,247.0,852.0,3.0
31117,247.0,879.0,2.0
31122,247.0,968.0,2.0
31123,247.0,996.0,3.0
31125,247.0,1011.0,3.0
31126,247.0,1034.0,3.0
31127,247.0,1037.0,2.0
31129,247.0,1061.0,2.0
31130,247.0,1088.0,2.0
31133,247.0,1093.0,3.0
31134,247.0,1095.0,3.0
31137,247.0,1129.0,3.0
31138,247.0,1193.0,3.0
31142,247.0,1206.0,3.0
31143,247.0,1208.0,3.0
31144,247.0,1210.0,3.0
31146,247.0,1214.0,3.0
31148,247.0,1220.0,2.0
31150,247.0,1222.0,3.0
31157,247.0,1252.0,3.0
31159,247.0,1263.0,3.0
31160,247.0,1265.0,3.0
31166,247.0,1298.0,1.0
31167,247.0,1302.0,2.0
31171,247.0,1339.0,3.0
31172,247.0,1342.0,3.0
31174,247.0,1352.0,3.0
31176,247.0,1380.0,2.0
31177,247.0,1381.0,1.0
31179,247.0,1391.0,3.0
31182,247.0,1409.0,3.0
31183,247.0,1422.0,2.0
31184,247.0,1430.0,2.0
31185,247.0,1440.0,3.0
31187,247.0,1458.0,3.0
31188,247.0,1459.0,3.0
31190,247.0,1472.0,3.0
31191,247.0,1480.0,3.0
31192,247.0,1485.0,3.0
31193,247.0,1499.0,3.0
31195,247.0,1515.0,3.0
31198,247.0,1541.0,3.0
31199,247.0,1544.0,3.0
31201,247.0,1569.0,3.0
31205,247.0,1587.0,3.0
31206,247.0,1589.0,3.0
31207,247.0,1590.0,3.0
31208,247.0,1591.0,3.0
31209,247.0,1593.0,3.0
31211,247.0,1600.0,3.0
31212,247.0,1603.0,2.0
31214,247.0,1609.0,2.0
31216,247.0,1614.0,3.0
31218,247.0,1617.0,3.0
31221,247.0,1627.0,3.0
31223,247.0,1644.0,1.0
31226,247.0,1655.0,3.0
